api_key,app_name,app_store_url,app_details,app_submission_created_at,integrations,integration_count
2522145,PixelPro: Google Analytics - AI that Drives MORE SALES for Google Ads & Google...,https://apps.shopify.com/google-analytics-4-ga4,"Welcome to Google Analytics 4 (GA4), the next-generation analytics tool designed to empower store owners to make data-driven decisions effortlessly...",2025-04-21 21:54:17+00:00,"['Google Ads', 'Shopify Checkout', 'Google', 'Ga4', 'Google Analytics']",5
1668993,Prom.ua Migration Kit - Prom.ua Migration Kit app,https://apps.shopify.com/prom-ua-marketplace,Import orders from Prom.ua marketplace (Ukraine),2025-04-21 21:54:33+00:00,"['Vchasno.Kasa', 'Nova Poshta Shipping']",2
2916438,Shipper ‑ Local Dropshipping - Shipper - Efficient COD Dropshipping with Domestic Suppliers,https://apps.shopify.com/shipper,"Shipper connects stores with local suppliers, automates dropshipping, and processes COD fulfillments, ensuring efficient and timely deliveries.",2025-04-21 21:54:39+00:00,"['Ig60.Com', 'Youcan.Shop', 'Intigo', 'Aramex', 'Tiktak Pro']",5
5193259,StackTome Trustpilot Reviews - StackTome Trustpilot Reviews - Showcase rating & reviews,https://apps.shopify.com/stacktome-trustpilot-reviews,Boost your website conversion rate by adding a branded Trustpilot rating & review widget using our app.,2025-04-21 21:55:03+00:00,['Trustpilot'],1
3001494,"ifirma.pl - Downloading orders, creating invoices and receipts",https://apps.shopify.com/ifirma-pl,Get access to multiple accounting features which will help you with your eCommerce business. This application will make it easier to create invoice...,2025-04-21 21:55:20+00:00,"['Allegro.Pl', 'Prestashop', 'Erli.Pl', 'Magento', 'Shoper.Pl', 'Woocommerce']",6
2046170,"DiscountYard — Stack Discounts - Stack & combine discounts, labels, bundles to increase AOV",https://apps.shopify.com/coupon-stacker,"DiscountYard helps you increase sales by offering multiple automatic discounts to customers, allowing customers to add and stack their discount cod...",2025-04-21 21:55:38+00:00,"['Qunatity Discounts', 'Loyalty Discounts', 'Creditsyard', 'Shopify POS', 'Point Of Sale (Pos)', 'Referralyard']",6
5599186,Payster,https://apps.shopify.com/payster-payment-email-reminder,Use Payster to recover your lost sales by reminding customers to pay for the order. Email reminders are sent automatically based on the set rules.,2025-04-21 21:56:10+00:00,"['Shopify Checkout', 'Customer Accounts']",2
5003250,ISBNdb Book Data Importer - ISBN Book Data Import App for Bookstores on Shopify,https://apps.shopify.com/isbndb-book-database-connector,Add products to your bookstore by just adding ISBNs: import book meta data from the ISBN database. Automate the product entry process for your bookshop now.,2025-04-21 21:56:25+00:00,['Shopify POS'],1
7135083,Entaice ‑ AI Collection Sort - Entaice - AI Collection Sort,https://apps.shopify.com/entaice,"Automated, AI-based collection merchandising and product sorting for Shopify.  Push down out of stock and clearance products.  Fast and easy installation.",2025-04-21 21:56:35+00:00,['Google Tag Manager'],1
8363130,ChannelGrabber - ChannelGrabber,https://apps.shopify.com/channelgrabber,"Multi-channel ecommerce software for Inventory & Stock Management, Order Management and Listing Creation, with invoicing, shipping, messaging and more.",2025-04-21 21:56:42+00:00,"['Etsy', 'Onbuy', 'Amazon', 'Ebay', 'Royal Mail']",5
8449681,Klaviyo: Email Marketing & SMS - Klaviyo: Email Marketing & SMS for Shopify,https://apps.shopify.com/klaviyo-email-marketing,Klaviyo is a leading email and sms marketing app for Shopify. Improve your marketing ROI with our templates to deliver personalized email and sms campaigns.,2025-04-21 21:57:04+00:00,"['Customer Accounts', 'Recharge', 'Meta Advertising', 'Aftership', 'Shopify Checkout', 'Gorgias', 'Typeform', 'Tiktok Advertising', 'Shopify Flow']",9
7632350,Notia ERP Connect - Integrate your store with ERP Notia Business Server,https://apps.shopify.com/notia-erp-connect,"The application ensures the automatic transfer of orders from your store to the Notia Business Server. In a smooth way, you will ensure the integra...",2025-04-21 21:57:29+00:00,['Notia Saas'],1
9134757,Dropshee AI Dropshipping - Dropshee - Your AI Dropshipping Copilot,https://apps.shopify.com/dropshee-builder,"AI Dropshipping Copilot and AI Driven Store Management. Build and Manage Top Quality Stores Image AI Content Enhancer, Pricing, AI Google Merchant Metafields",2025-04-21 21:57:38+00:00,"['Openai', 'Aliexpress']",2
6720645,SP: Free Gift Buy X Get Y BOGO - SALEPIFY Shopify App - Free gift with purchases & Auto...,https://apps.shopify.com/salepify,"Help Auto add to cart free gift, offering Free Gifts with purchases, Automatic discounts, Volume Discounts, Cart upsell, and more",2025-04-21 21:57:44+00:00,"['Shopify Checkout', 'Discounts']",2
5686955,カレンダーマスター ‑ 配送日時指定 - 日本事業者向け配送日時指定アプリ カレンダーマスター,https://apps.shopify.com/deliverydate-production,簡単操作で配送日時指定機能を追加できます。配送指定不可商品の設定や配送指定必須化など細かいカスタマイズも可能。注文メタフィールドを使用してShopify Flowなど他アプリとの連携もできます。日本製で導入サポートも承ります。,2025-04-21 21:57:57+00:00,"['Shopify Checkout', 'Ruffruff 予約販売']",2
7678864,ActiveCampaign Email Marketing - Integrate ActiveCampaign Marketing Automation with Shopify,https://apps.shopify.com/activecampaign,"ActiveCampaign’s Shopify app helps businesses automate their marketing and sales efforts to engage customers, generate leads, and drive growth.",2025-04-21 21:58:06+00:00,"['Square', 'Meta Advertising', 'Google Sheets', 'QuickBooks', 'Google Ads', 'Typeform']",6
2536130,Nex: Checkout Rules - Hide payment options conditionally to avoid unwanted fees,https://apps.shopify.com/checkout-ninja,"You can easily hide payment methods during checkout, reducing the risk of unwanted chargebacks and shipping fees which can be huge expenses for mer...",2025-04-21 21:58:28+00:00,['Shopify Checkout'],1
3971484,Buunto – Date & Time Slot - Pick delivery date and time slots on your Shopify store.,https://apps.shopify.com/buunto-date-picker,Set Shopify delivery day and time slots with our intuitive date picker for local delivery or click and collect.,2025-04-21 21:58:41+00:00,"['Cart Page', 'Online Store 2.0', 'Product Page', 'Customer Accounts', 'Shopify POS', 'Shopify Checkout', 'Google Calendar']",7
4417939,Multichannel E‑Commerce - Robust engine to manage multichannel eCommerce,https://apps.shopify.com/sellstream-app,"Introducing our multi-channel e-commerce platform, designed to streamline your business operations and expand your reach across various sales chan...",2025-04-21 21:58:47+00:00,"['Shopee', 'Lazada', 'Amazon', 'Qoo10', 'Quickbook', 'Xero']",6
5316291,Disputifier: Smart Chargebacks - Disputifier - Automated Chargeback Management & Prevention,https://apps.shopify.com/disputifier,Fully automated chargeback fighting and chargeback prevention. Effortlessly win more disputes and help stop fraudulent chargebacks & disputes.,2025-04-21 21:59:03+00:00,"['Afterpay', 'Klarna', 'Authorize.Net', 'Recharge', 'PayPal', 'Stripe']",6
4188263,"BON Loyalty Program & Rewards - BON Loyalty Program, Rewards Referrals - Shopify Loyalty App",https://apps.shopify.com/bon-loyalty-rewards,"A powerful Shopify Loyalty App provides loyalty points, rewards & referral programs to build customer retention and encourage new customers to purchase.",2025-04-21 21:59:11+00:00,"['Pagefly Landing Page Builder', 'Customer Accounts', 'Klaviyo: Email Marketing & Sms', 'Shopify POS', 'Judge.Me Product Reviews', 'Shopify Checkout', 'Fera Product Reviews', 'Headless - Hydrogen', 'Lai Product Reviews', 'Shopify Flow']",10
7662863,Heartcoding Thank You Page - Heartcoding Thank You Page,https://apps.shopify.com/heartcoding-after-sales-boost,"Create customized thank you pages for different target groups to improve your store revenue, promote specific products and generate valuable customer data.",2025-04-21 21:59:26+00:00,"['Omnisend', 'Mailchimp', 'Klaviyo', 'Customer Accounts', 'Shopify Checkout']",5
3505319,ShopHub: Loyalty Stamp Card - Increase sales with a stamp-based loyalty program - ShopHub,https://apps.shopify.com/shophub_app,ShopHub allows you to increase your sales by growing your repeat purchases and reaching new customers. Get set up in 5 minutes and watch your revenue grow!,2025-04-21 22:00:02+00:00,['Klaviyo'],1
3023735,"REVE Chat ‑Live Chat & Chatbot - Live Chat Platform with AI Chatbots, Cobrowsing & Video Chat...",https://apps.shopify.com/reve-live-chat,"Reply to customers instantly with live chat for Shopify to boost your sales and online conversions.
Support your customers across every channel usi...",2025-04-21 22:00:12+00:00,"['HubSpot', 'Infusionsoft', 'Salesforce', 'Agile Crm', 'Capsule Crm', '20+ More']",6
2029295,RateUp - Customer Engagement platform - Feedback tool,https://apps.shopify.com/rateup,"With Rate Up's Customer Engagement Platform, you can connect with, and expand your customer connections. Shopify post purchase WhatsApp surveys and templates.",2025-04-21 22:00:18+00:00,"['Google Sheet', 'Amelia']",2
1012324,Bol.com: Automate your sales - Bol.com: Automate your sales,https://apps.shopify.com/bol-com,List your products at Bol easily. Manage product feeds & sync. orders. Let your sales grow!,2025-04-21 22:00:24+00:00,"['Metafields/Customfields/Tags', 'Bol.Nl/Bol.Be/Bol.Com', 'Bol.Com', 'Bol/Fbb/Fbr/Vvb', 'Langify/Metafield/Repricer']",5
6851397,Affiliate Marketing Short Link - Create Short Links for Affiliate Marketing on Your Shopify,https://apps.shopify.com/zak-affiliate-marketing-link,"Boost your Shopify store's affiliate marketing with custom short links that track influencer and partner sales. Easily monitor clicks, conversions, and revenue",2025-04-21 22:01:01+00:00,"['Trackable Short Links', 'Influencers Marketing', 'Referral Program', 'Track Email & Sms Marketing', 'Shopify Checkout', 'Affiliate Marketing', 'Track Sale Influencer Sale']",7
5677099,Memberply Memberships - Memberply Memberships,https://apps.shopify.com/memberply,"Create a powerful membership subscription program with recurring payments & exclusive rewards like discounts, store credit, access to digital content plus more",2025-04-21 22:01:14+00:00,['Customer Accounts'],1
2416091,Swap Global - International duty & tax calculations for cross-border sales,https://apps.shopify.com/swap-global,"Swap is your global growth partner, unlocking new markets through DDP shipping, automated tax remittance, and express customs clearance....",2025-04-21 22:02:05+00:00,['Shopify Checkout'],1
7706587,Easy hide Paypal Express - Remove the Paypal Express button from your checkout in 1...,https://apps.shopify.com/hide-paypal-express,Your customers think that they can't go through to the checkout of your site because they don't have have a Paypal account ? Yet you want to still ...,2025-04-21 22:02:18+00:00,['Shopify Checkout'],1
3436738,Gleantap: All‑in‑one Messaging - All-in-one Customer Data & Engagement Platform for Shopify,https://apps.shopify.com/gleantap-crm,"Bring all your data into a single platform to understand customer behavior, create powerful journeys, support customers, drive repeat purchases & more.",2025-04-21 22:02:44+00:00,"['Google My Business', 'WhatsApp', 'Twilio', 'Facebook', 'Instagram']",5
4371508,Odoo Integration - Odoo Integration for Shopify,https://apps.shopify.com/odoo-integrator,"Integrate Odoo ERP with Shopify. Synchronise orders, invoices, inventory and customers.",2025-04-21 22:02:52+00:00,"['Odoo Erp', 'Inventory Data Sync From Odoo', 'Customer Sync To Odoo', 'Order Data Sync To Odoo']",4
5161839,"Sami B2B Wholesale Pricing - Wholesale b2b pricing, volume discount, quantity break",https://apps.shopify.com/wholesale-sami,Our Samita Wholesale app offers an all-in-one solution for merchants to enhance their bulk sales and creates a seamless experience for B2B customer...,2025-04-21 22:02:58+00:00,"['Sami Quote', 'Sami Lock']",2
3575044,Marsel: Personalize & Upsell - Marsel: AI-Powered Product Recommendations for Shopify,https://apps.shopify.com/marsel-prod,"Showcase personalized product recommendations to increase your average order value. Add promotions to your product, cart, checkout and post purchase pages.",2025-04-21 22:03:08+00:00,"['Shopify Checkout', 'Stamped.Io']",2
1701960,Easy Lottie Animations - Add Lottie animations to your Shopify store,https://apps.shopify.com/easy-lottie-animations,"Add Lottie animations to your store in a few clicks, and bring your store to life!",2025-04-21 22:03:14+00:00,['Online Store 2.0'],1
3965531,RT: Terms and Conditions Box - Add terms and conditions checkbox to Cart page & Ajax...,https://apps.shopify.com/terms-and-conditions-in-cart,"Add a terms and conditions checkbox to the cart page, so customers will be required to tick it before proceeding to checkout. If a customer doesn't...",2025-04-21 22:04:48+00:00,"['Google Pay', 'Apple Pay', 'Shop Pay', 'Amazon Pay', 'PayPal', 'Venmo']",6
6700270,"Community Connect - Community Connect - Instagram followers, Facebook community",https://apps.shopify.com/community-connect,"Build your community. Increase Instagram following. Build a loyal customer base. Grow your WhatsApp Community, Facebook group, Discord channel, Instagram page.",2025-04-21 22:05:06+00:00,"['WhatsApp', 'Facebook', 'Instagram', 'Discord', 'Slack']",5
